"Model","Reviews"
"iPhone 11 Pro ","Hasta el momento bastante sorprendida, tardo un poco en llegar pero parece nuevo, viene con batería al 98%, la estética de 10. Voy a continuar utilizándolo, si se mantiene así cambiare a 5 estrellas."
"iPhone 11 Pro ","The media could not be loaded.
 Tengo casi un mes con el teléfono, no había escrito mi experiencia porque quería revisar que todo funcionara y por ahora todo está perfecto.
El único detalle que encontré al recibirlo fue que la caja en la que llego, estaba semi abierta; en cambio, la caja que venía dentro con el teléfono estaba en perfecto estado.
Llego con los accesorios descritos en la publicación, cargador y cable genéricos funcionando.
Llego sin mica protectora y con super mínimos detalles en la pantalla, relativamente imperceptibles.
La batería al 100% de su capacidad.
Botones, sensores y cámara funcionando perfectamente.
Si durante el tiempo de garantía sucediera algo, editaré mi reseña. Por ahora recomiendo el producto."
"iPhone 11 Pro "," Tengo casi un mes con el teléfono, no había escrito mi experiencia porque quería revisar que todo funcionara y por ahora todo está perfecto.
El único detalle que encontré al recibirlo fue que la caja en la que llego, estaba semi abierta; en cambio, la caja que venía dentro con el teléfono estaba en perfecto estado.
Llego con los accesorios descritos en la publicación, cargador y cable genéricos funcionando.
Llego sin mica protectora y con super mínimos detalles en la pantalla, relativamente imperceptibles.
La batería al 100% de su capacidad.
Botones, sensores y cámara funcionando perfectamente.
Si durante el tiempo de garantía sucediera algo, editaré mi reseña. Por ahora recomiendo el producto."
"iPhone 11 Pro ","El teléfono venia con unos pequeños rayoncitos en la pantalla pero solo se notaban con la pantalla apagada y en ciertos ángulos con la luz. Cuando le puse el protector de pantalla de cristal, es como si hubieran desaparecido, no se notan para nada.
La vida de la batería venia en 95%, que no esta tan mal considerando que solo te garantizan el 90%.
El cargador con el que lo entregan es genérico y no es de carga rápida, pero funciona perfecto y se ve de buena calidad.
Fuera de eso, el teléfono esta perfecto, no he tenido ningún problema, funciona de maravilla y por el precio, vale mucho la pena, sí lo recomiendo"
"iPhone 11 Pro ","La batería, los costados un poco gastados"
"iPhone 11 Pro ","Ya había comprado productos Reacondicionados así que decidí comprar el iPhone 11 Pro, Tiene algunos detalles como rayones en la pantalla pero son ligeros que no afecta en su funcionamiento, también en la parte de atrás pareciera que tiene manchas o rayones pero igual manera no se ve a simple vista y con una funda no se ve, la verdad tiene pocas cosas malas, lo bueno el precio por lo que recibí, batería al 92%, estética de 9, la verdad es buena compra, además tiene garantía por parte de Amazon por si se presenta un fallo, o bien un mes más por parte del proveedor directamente. Si llega a pasarle algo al celular por algún mal funcionamiento actualizaré mi comentario."
"iPhone 11 Pro ","Esta bueno el producto solo tengo duda con la carga de la batería ya que creo que le dura poco tal vez la batería no esté al 80% como lo describian"
"iPhone 11 Pro ","Delivery on time… battery life on phone underwhelming, takes great photos for the generation of phone. Over happy the phone other then battery life"
"iPhone 11 Pro ","13/10/22 :| sin duda una oferta tentadora a primera vista, un precio accesible por un teléfono de tan alta gama. ¿A qué costó? tu suerte, el teléfono puede ser un 10/10, impecable, sin detalles. O, puede ser también un 1/10, deteriorado, golpeado, raspado y desgastado. Lamentable el segundo fue mi caso, todos los botones tallados y el teléfono constantemente a alta temperatura, la condición de la batería en un 77% marcando “mantenimiento”. No dudo que puedan salir buenos teléfonos de ésta atractiva oferta, pero no fue mi caso. Estoy en proceso de devolución. ¿Mi recomendación? Buscar lo original, nuevo y garantizado; en mi caso, me decanté por adquirir el iPhone 13 mini en la página oficial. Saludos."
"iPhone 11 Pro ","Buena relacion calidad precio.
El articulo pese a que se Renew, llego en muy buenas condiciones tanto esteticas, como de funcinamiento.
La bateria con un estado de salud mayor al 90%. Al momento con telcel y At&t funciona sin problema.

El unico contra que no tiene compatibilidad para funcional con la banda de telefonia 28, por lo que si eres usuario de altan o alguna OMV (Pillophone, Newww, Bait, etc) que funcione con las redes de altan, no podras usarlo."
"iPhone 11 Pro ","Cumple con lo que ofrecen, cumple con mis expectativas"
"iPhone 11 Pro ","Tengo 3 meses con el equipo y funciona muy bien, de estética solo tenía un rayon sobre un costado pero el resto como si fuera nuevo."
"iPhone 11 Pro ","Me llego con rayones en la pantalla bastante visibles pero muy pocos y en la orilla así que no afectan en realidad con una mica pasan desapercibidos, esperaba que me llegara con un 90 de batería pero llego con un 82 sin embargo no a bajado de ahí desde hace un mes de ahí en fuera parece nuevo satisfecho con mi compra."
"iPhone 11 Pro ","Excelente equipo, lo único que le veo de malo es que la pila me marca al 86% de capacidad, pero no afecta que afecte su funcionamiento"
"iPhone 11 Pro ","La bocina suena mal, entiendo que es ""renewed"" pero entonces tampoco cumple con su estándar de revisión y renovación."
"iPhone 11 Pro ","👍👍👍👍👍"
"iPhone 11 Pro ","Llega bien empacado. El equipo que me llegó tiene ligeros rayones en los marcos, con una funda se eliminan. La pantalla igual tiene rayones, ninguno profundo, viene con una mica y se vuelven imperceptibles. Cámaras, pantalla, sensores, bocinas y botones en buen estado, viene con cargador y cable genérico. Batería al 85% de vida. Lo único que no me gustó fue que no soporta la banda 28 entonces no es compatible con Altan."
"iPhone 11 Pro ","En funcionalidad al 100. Estética si deja mucho que desear. Pero en fin, eso lo sabíamos."
"iPhone 11 Pro ","The media could not be loaded."
"iPhone 11 Pro ","Estética 8/10, algunos rayones en pantalla y marco de cámara, nada que se note demasiado ni que afecte el funcionamiento, con un case no se nota en absoluto."
"iPhone 11 Pro ","El teléfono llegó justo en el tiempo que me habían dicho, sin embargo, a la hora de abrir el producto no venía ningún papel que decía que era certificado o algo así, únicamente el equipo (con una protección tenue y envuelto en papel) y el cable de carga con el adaptador. No me llegó el gancho para sacar la sim.Internamente el teléfono llegó bien, nada se traba y con un 83% de batería (esperaba más pero el anuncio era claro). Sin embargo, la pantalla estaba bastante rayada de los laterales y era bastante notorio a un brazo de distancia.En general bien, pero por el precio que se pago (12,800 mxn) esperaba una pantalla intacta."
"iPhone 11 Pro ","Muy buen producto! En excelente estado! Lo único que no se me hizo de buena calidad fue el cargador con el que viene. Pero de ahí todo súper bien"
"iPhone 11 Pro ","Good for the price, battery 84%"
"iPhone 11 Pro ","pues nunca había comprado un producto reacondicionado y decían unos usuarios que era un riesgo . y por lo menos en mi caso este producto salió muy bueno , nada de fallas y nada casi nada de detalles estéticos , yo estoy contento con este producto"
"iPhone 11 Pro ","El equipo viene sin detalles aparentes, la tapa trasera y bordes sin detalles, se ve perfecto!Venía con un cristal en pantalla que igual lo hace ver genial, sin embargo vi comentarios de que las utilizaban para disimular rayones, y en efecto, al removerla la pantalla tenía múltiples rayones pequeños y algunos más marcados. Con mica no se ven así que no tengo problemas.En cuanto al rendimiento, el porcentaje de vida de la batería es del 98 % bastante bien!Satisfecha con la compra, si hay algun cambio modificaré esta reseña."
"iPhone 11 Pro ","El equipo viene en muy buenas condiciones, con excepción del eliminador de corriente del cargador, ya que, sobrecalienta el equipo y a medida que lo usas se calienta demasiado. Cambiándolo por un eliminador original el teléfono dejó de sobrecalentarse. El estado de la batería venía con un 98% de retención de carga y a medida del tiempo (Un par de meses) se redujo a 88%. Cosa normal considerando que es un equipo reacondicionado y estuvo apagado por demasiado tiempo, con el tiempo arrojó la retención real de bateria."
"iPhone 11 Pro ","El producto se entiende que es reacondicionado, solo trae un pequeño detalle en el cristal de la pantalla un rayón pero muy pequeño como que no tenía mica protectora, la pila tiene una vida del 97% funciona muy bien y por el precio que pague estoy conforme ya que se siente la calidad de los productos apple he tenido también gamas alta de android a decir verdad siempre me han durado mas los iphones, por eso esta vez quise volver a esta marca, se que mucha gente desconfía de lo reacondicionado al menos aquí en Amazon he obtenido buenos productos, me da mucha confianza comprar aquí"
"iPhone 11 Pro ","Al igual que muchos, tenia duda al hacer la compra de un producto que no es completamente nuevo, el leer comentarios de estafas o malos productos te deja mucho que desear; decidí hacerlo para probar la experiencia de Amazon con productos reacondicionados y me sorprendió la respuesta.El producto llego mucho antes de lo esperado, el paquete contiene todo acorde a las especificaciones del vendedor tal cual como aparece en la descripción, con estética de 9 casi como nuevo ( diminutos rasguños de uso en los bordes ) pero estamos consientes que no es un producto nuevo, la condición de la batería es del 90% bastante decente para un producto que no es nuevo. En general todo le funciona a la perfección hasta el momento; antes de que termine la garantía de Amazon regresare a reportar como continua el funcionamiento del equipo después de tiempo.Buena relacion precio beneficio."
"iPhone 11 Pro ","El celular realmente estaba nuevo por que tenía el 100 %en estado de capacidad de batería más no me agrado que lo mandaron con protector de cristal ya puesto para que no viera que tenía un tremendo rayón en pantalla y me di cuenta 2 semanas después que le dio curiosidad de por que con cristal ya puesto, eso me decepcionó vi otros detalles estéticos que pensé está bien por algo estaba barato no importa yo sabía que era con detalles por que esta especificado que no es nuevo de fábrica pero el hecho de ocultar un rayón no me pareció, todo lo demás excelente"
"iPhone 11 Pro ","El producto me llegó muy bien y antes del tiempo indicado. Si quiero mencionar que al principio estuve a punto de devolver el celular porque trae algunos detalles de raspones en la pantalla, nada grave. Pero si me gustaría que Amazon tuviera un mejor estándar de valoración en sus productos, a pesar de que uno sabe de antemano que el producto es usado, pero aun así el precio es considerable. De manera general el celular me ha funcionado muy bien. La batería me llegó con 94% y el desempeño del celular es muy bueno. La solución que le di a los detalles fue comprar un protector de pantalla de cristal y se ve como nuevo! Gracias Amazon!"
"iPhone 11 Pro ","Llegó en tiempo y forma, tenía muchas dudas respecto a la compra, el único pero que le pondría es la batería con un máximo de 82% de carga, fuera de eso todo perfecto con el producto, quedo satisfecho"
"iPhone 11 Pro ","Actualización: decidí devolverlo porque tras 1 mes de uso, bajo 2% la condición de la batería y se calentaba mucho con los datos prendidos. Si no eres exigente es una muy buena opción…..Hasta ahora ha funcionado bien, llego con 89% de batería, tiene ligeros rayones en la pantalla pero son prácticamente imperceptibles. He notado que se caliente mucho la parte de atrás por debajo de la cámara cuando uso los datos móviles por un tiempo prolongado, si uso la cámara mucho tiempo y a veces cuando se esta cargando. Estética 9.5/10.Hare una actualización mas adelante sobre este calentamiento, si no me convence hare valida la garantía!!!"
"iPhone 11 Pro ","This product is great. Every feature works perfectly and battery is at 100% capacity. It’s not 5 stars cause when I removed the included screen protector there were a bunch of scratches. However, since I only use my phone with screen protectors and it completely covers up said scratches, this personally isn’t a big dealbreaker to me. If having scratches at all is a big deal to you, just giving you a warning that your iPhone may come with scratches. Other than that, I’m satisfied with the product :). And yes, the iPhone is real, no other damage besides that"
"iPhone 11 Pro ","El celular llego en excelente condiciones, venia en una cajita muy cool , al principio pensé que tenia unos rayones pero era cómo pegamento, después de limpiarlo quedó muy bien, podría decir que le doy un 10 de estética ya que de verdad no trae ningún golpe o rayón, la batería llego en 93% creo que igual está muy bien, además el precio en el que lo compré fue muy bueno ya que fue de oferta por el hot sale y ahora he visto que subió mucho, me quedo muy satisfecho con la compra"
"iPhone 11 Pro ","al teléfono le cambiaron demasiadas piezas para mi opinión le cambiaron la pantalla la batería y la cámara la cámara quedo muy mal instalada cuando abro la cámara se traba demasiado y cuando muevo el celular con la cámara se mueve muy trabado y cuando tomo una foto se traba aun mas y cuando cambio el modo de foto se traba aun mas la verdad todo de la cámara esta horrible para el dinero que costo y el tipo de teléfono que es, también el touch aveces no detecta bien la verdad solo esas piezas logre saber que se cambiaron pero no se si le abran cambiado mas cosas"
"iPhone 11 Pro ","El producto me gusto, llego en buen estado, ligeros detalles estéticos que se notan solo si lo miras muy a detalle, pila al 86%. Todo funciona excelentemente. Me gusto y el precio es bueno"
"iPhone 11 Pro ","El teléfono está muy bien, solo que la batería me la dieron con 74% y tuve que ir a reemplazarla directamente a Apple."
"iPhone 11 Pro ","Muy buena estetetica y funcionamiento parece nuevo estoi satisfecho"
"iPhone 11 Pro ","El artículo llegó en muy buen estado solo pocos rayones en pantalla pero en general bien lo único y creo para mí es lo más malo que el porcentaje de batería me llego con el 81% lo malo que dentro de poco tendré que cambiarla."
"iPhone 11 Pro ","La batterie ne pas vraiment satisfaisant"
"iPhone 11 Pro ","El iPhone llegó en excelente estado estética de 9.7 solo tiene unos pequeños puntos en la tapa de atrás que solo se distinguen a contra luz ( se han de ver hecho con la funda ) funciona de maravilla, la batería llegó al 93% y 4 meses después ya la tengo al 85% pero aún funciona bien en optimización.Lo recomiendo mucho, lo conseguí a 6 MSI y el costo fue de 14,500 el 11 pro de 256gbMuy conforme con la compra."
"iPhone 11 Pro ","Al pasar de unos meses comenzó a fallar la bocina y el reconocimiento facial; fuera de eso la estética es muy buena"
"iPhone 11 Pro ","El teléfono por fuera está en impecables condiciones pero por dentro de batería está en 80% y las bocinas no se escuchan bien lo tengo que devolver"
"iPhone 11 Pro ","Llevo 3 semanas y hasta el día de hoy súper bien, estética 9.8 pero prácticamente como nuevo, único detalle a considerar batería en 87% de su capacidad. De repente las llamadas tardan en salir un poco, pero quiero pensar es mi compañía telefónica. Realmente sorprendió por el gran producto que recibí, sin duda muy recomendable. Espero todo siga como hasta hoy."
"iPhone 11 Pro ","El teléfono llegó en una cajita de plástico, el cargador obviamente es genérico (si fuera original sin duda se lleva un 10 de calificación) 512gb de almacenamiento, llegó con un 92% de batería, marcas mínimas de uso. El equipo muy bonito. Lo malo fue que lo pedí en verde media noche y llegó en color oro. Por el precio lo recomiendo y también por la fluidez, para el 2022 no le pide nada a los modelos actuales Android de media gama que rondan en precios similares. Sin duda una buena compra. Saludos desde la CDMX espero les sirva mi opinión. Si pueden adquirir el iPhone 11pro max lo recomiendo mas ya que trae batería y pantalla mas grande que el 11pro."
"iPhone 11 Pro ","Me llegó sin rayones, como nuevo batería al 85% lo único malo es que cuando lo pongo a cargar se calienta muchísimo.Es rápido, le dura mucho la batería y la cámara está genial cambie mi 6s por este y la verdad si no se calentará le daría 5 estrellas."
"iPhone 11 Pro ","Decidí regresar el telefono porque traía rayones graves, sobre todo en la pantalla donde tratan de disimularlos con una mica de cristal."
"iPhone 11 Pro ","El dispositivo llego con una muy buena estética, algunos rayones en la pantalla pero solo se notan a contra luz, lo malo es que me llego con 86% de batería y a veces siento que dura muy poco, tal vez haga valida la garantía si es así editare la reseña con dicha experiencia."
"iPhone 11 Pro ","el producto me llego con rayones en la parte de las bocinas y de la cámara frontal, llevo 30 min intentando actualizar el celular y solo dice ""preparando actualización"""
"iPhone 11 Pro ","Increíble llevo 3 meses con el equipo y no ha tenido ni una falla, la pila me llego con 99% y sin rayón alguno. Si duda alguna lo recomiendo."
"iPhone 11 Pro ","Decepcionante: La bocina suena plasticosa, bajo y extraño, la pantalla no sé si sea percepción mía pero da tonalidades no tan fieles y la señal movil hay que alternar el modo avión para que quiera obedecer. Por otro lado rayones y batería al 87% que era algo a lo que estaba consciente previamente pero por lo anterior me decepcionó; el producto pudo ser bastante bueno en relación precio pero esos aspectos son clave, ni quise arriesgarlo a una gota de agua o caída después de ver esos detalles 😰. En espera del reembolso, veré si puedo reseñar diferente el artículo"
"iPhone 11 Pro ","El equipo en sí, tiene estética de 10, no tiene ningún rasguño y es muy elegante a la vista. Me vino con 83% de condición, pero siento que se calienta mucho. Además, el speaker de la parte superior se siente con volumen bajo. Por todo lo demás es un buen equipo."
"iPhone 11 Pro ","lo único que no me pareció es que lo abrieron y le cambiaron la pantalla por una generica, ademas el modulo de las cámaras tenía tornillos por dentro, pero ya quedo, lo demas muy bien"
"iPhone 11 Pro ","El producto estaba increíble, no tenía rayones de consideración, la estética de 10. El problema fue la batería, llegó con un 75 % la descripción del producto indicaba que llegaba con 80 o más."
"iPhone 11 Pro ","El iphone 11 pro adquirido llego sin contratiempos.En cuanto a la estetica del aparato tiene un 8/10, no tiene rayones o golpes. El bisel de acero no esta bien colocado y se obseva una separacion en la parte superior izquierda e inclusive se obsevan particulas de polvo. Trae una una mica de cristal en la pantalla y los complementos cable y cargador son genericos como lo indica amazon renewedEn cuanto a la funcionalidad del telefono:1. El telefono no vienen con una bateria original o genuina de apple y es lo primero que te indica el telefono, una vez que lo enciendes y comienzas la configuracion inicial. Dada la condicion de la bateria no es posible verificar el porcetanje que promete amazon renewed del al menos 80%. Con el primer dia de uso el telefono se calienta y la bateria se descarga rapidamente. El telefono se apaga repentinamente.2. El iphone 11 pro, llego con una version de software 14.4.1. Fue un calvario poderlo actualizar a la version 15.4.1 para poder migrar los datos de un viejo telefono a este que llego. No se puede actualizar el ios desde el mismo telefono, se tuvo que usar una macbook pro para hacer el proceso de actualizacion3. Tiene problemas para detectar algunos dispositivos bluetooth, se tiene que encender y apagar el bluetooth varias vecesConclusionesEl telefono no cumple con la promesa de ser un producto de calidad, inspeccionada y probada para trabajar de amazon renewed. Si luce como nuevo el telefono, pero el detalle de la bateria y el descuadre del bisel, evidencia que un deficiente control de calidad en los productos. ademas de no venderlo con almenos una version de ios 15. El vendedor de este telefono es BuySPRY, que tiene buenas calificaciones, motivo por eo cual me anime a hacer la compra, pero me llevo una total decepcionPor lo anterior mi calificacion es de una estrella y devolvere el producto solicitando el reembolso de lo pagado."
"iPhone 11 Pro ","Lo he utilizado 5 meses hasta ahora, en dos ocasiones las celdas de la batería se han descalibrado (se arregla descargando totalmente el equipo y volviéndolo a cargar) y pues fuera de eso funciona muy bien y estéticamente está como nuevo"
"iPhone 11 Pro ","El hecho de que sea reacondicionado no quiere decir que se trate de un producto defectuoso, maltratado o disfuncional para nada está es la tercera vez que adquiero artículos reacondicionados a un mejor precio y realmente he quedado satisfecha hasta el momento, el teléfono llegó en muy buenas condiciones en un estuche de acrílico muy padre y sin ningún defecto, toma unas fotografías de lujo, aún me falta descubrir otras funciones pero hasta ahorita es recomendable."
"iPhone 11 Pro ","dejo de funcionar el touch a una semana que llego, como puedo ejecutar la garantia no encuentro un enlace"
"iPhone 11 Pro ","El dispositivo llego en perfecto estado, no cuenta con ningún golpe o rayon en la pantalla ni en la parte de atras, obtuve un dispositivo con el 100% de batería y estéticamente bien, ahora toca usarlo y ver que tal va en el dia a dia estoy satisfecho con la compra"
"iPhone 11 Pro ","Venia muy bien de estética pero al revisar la bateria estaba por debajo de 80% que es lo prometido, así que lo regrese"
"iPhone 11 Pro ","Recibí un articulo con estética al 100, no fui capaz de encontrar ningún detalle, incluso llegó con una mica protectora instalada en la pantalla, cero rayones o golpes.En cuanto a la batería, ésta llegó al 94% y no he tenido un solo problema, carga sin problema y dura casi todo el día sin necesidad de recargar.Vino con accesorios genéricos el cable de calidad media (no sé si venga certificado, no lo use, yo uso un original de Apple) y el cargador de muy mala calidad, vino empacado en caja muy sencilla y el equipo bien protegido con plástico de burbujas.El equipo viene liberado e inmediatamente agarró señal de AT&T y Telcel.El número de serie empieza con F y según la información que uno encuentra en Internet esto significa que fue reconstruido por Apple o una empresa certificada por Apple para realizar procesos de reconstrucción.Pagué $16,300 pesos mexicanos por este equipo (menos de la mitad de lo que cuesta nuevo) y estoy satisfecho al 100%, recomiendo al vendedor y al equipo.Compré el equipo un Lunes por la tarde y lo recibí el Miércoles antes de medio día de esa misma semana."
"iPhone 11 Pro ","Excelente producto cumple oas expectativas muy bien cuidado estéticamente buena funcionalidad no doy las 5 estrellas ya que decía que tenia que llegar con 90% de batería y lo recibí con 84%"
"iPhone 11 Pro ","Funciona bien, estetica bien"
"iPhone 11 Pro ","Muy satisfecho y sorprendido con la compra... hasta que le quite la mica con la que venía... ya que tiene la pantalla con 2 rayones importantes en la pantalla, que no se notaban por el glass que traíaLo recibí muy rápido, apenas al siguiente día de la compra.Tiene 1 rayón en una esquina, nada de escándalo y unos pequeños arañones en las cámaras.pero nada considerable... salvo eso, el teléfono podría pasar por impecableme llegó con el 88% de batería. Que eran cosas que tenía presupuestado."
"iPhone 11 Pro ","Llegó en el tiempo indicado, prácticamente intacto, estética de 9.7 de 10, trae un par de marcas en el marco, pero nada realmente importante, la batería llegó con un 79%, aun así decidí conservarlo. Lo recomiendo ampliamente, la relación precio-calidad, excelente!!!"
"iPhone 11 Pro ","El iPhone llego en buenas condiciones, estética de 10, batería al 100% pero al ponerle chip y realizar pruebas nos percatamos que casi no se escuchaba la Bocina del auricular, lo tuvimos que devolver, la devolución se realizó sin ningún problema y lo adquirimos con otro vendedor, este nuevo equipo llego con el 85% de batería pero hasta el momento funcionando correctamente."
"iPhone 11 Pro ","Me llego en excelentes condiciones, 97% de batería, la capacidad 256 gb y la publicidad fue muy sincera al indicar que es de aparador o reconstruido. En mi caso llego con unos ligeros rayones en la pantalla pero nada que afecte o sea muy visible. En todo lo demás venía excelentemente cuidado, literal parecía nuevo.Me lo mandaron con un protector de pantalla ya puesto y hasta ahora ha respondido como uno nuevo en cuanto a su resistencia al agua.Estoy totalmente satisfecho con mi compra, me ahorre $$ al comprarlo así y el teléfono estaba prácticamente nuevo.En lo personal me quedo muy feliz después de este año de uso y me atrevo a decir un uso extremadamente excesivo, es mi herramienta principal del día a día y a pesar de eso no he tenido ni un solo problema con este teléfono."
"iPhone 11 Pro ","Estaba temeroso en adquirir este producto pero a la hora de llegar lo recibí en perfectas condiciones, con el 89% de batería y sin ninguna marca visible, lo único que no me gusto fueron los accesorios con los que vinieron, el cubo no funcionaba y el cable estaba doblado, pero bueno era de esperarse, fuera de eso excelente producto.En 2 meses les confirmo mi experiencia."
"iPhone 11 Pro ","Muy buenas condiciones estéticas, si no te molesta que no venga en su caja original esta es una excelente opción!"
"iPhone 11 Pro ","Muy buena opción! Está casi como nuevoMuy cuidado y es una buena forma de cuidar el planeta reutilizando. Por ahora me ha funcionado perfectamente."
"iPhone 11 Pro ","This refurbished iPhone 11 Pro arrived quickly and in perfect cosmetic and working condition. I see no scratches, dents, or abrasions on the device AND it arrived with a screen protector pre-installed.On first use, the battery health of the phone was listed at 92%. There was a 5v charger and cable included, but it seems to charge pretty quickly. After several days of use, the device has no issues whatsoever that I can discern.The only minor issue was that the shipment was held up for a full week and I had some trouble getting a clear answer as to why on Amazon Chat - it ended up being a payment authorization issue. Once it cleared the phone arrived the following day (to an address in Quebec).Recommended !"
"iPhone 11 Pro ","Veía muchas reseñas un tanto 50/50, pero me quise esperar 1 mes usando el celular para dar reseña. Creo que ya es suerte el celular que te toque. A mí me fue muy bien en tanto a estética y uso: 10/10. Pero en batería me fue un poco normal, me llegó con condición de 82%, aun así me dura todo un día completo. La verdad yo si volvería a comprar otro acondicionado."
"iPhone 11 Pro ","Al igual que muchas otras personas dude si el comprar un Reacondicionado era buena opción. La verdad es que estoy más que satisfecho con el producto, el teléfono está prácticamente nuevo, en cuanto estética solo pude encontrarle un detalle mínimo y cabe decir que soy muy especial con esos detalles pero no tiene absolutamente nada mal, ni un rayón a la pantalla ni ningún vicio oculto después de un mes de uso continuo el cual espere para hacer la reseña. La batería me llego con el 98% y se ha mantenido así, así que técnicamente recibí un teléfono nuevo a un excelente precio.Vendedor: Achemex"
"iPhone 11 Pro ","Llegó en perfecto estado, batería al 98% lo único malo es que se calienta demasiado pero para el precio esta súper bien, yo lo recomendaría."
"iPhone 11 Pro ","No le pide nada a uno nuevo, llego impecable"
"iPhone 11 Pro ","estoy muy contento y satisfecho con mi iphone 11 pro, tiene una serie de utilidades que no contaba con ellas"
"iPhone 11 Pro ","Lo regrese porque venía con muy poca batería"
"iPhone 11 Pro ","Tenía mis dudas al ser un producto re-acondicionado, me anime por la garantía de 90 días. El iPhone llego al día siguiente y en perfectas condiciones estéticas. Batería al 86%. Han pasado 3 días y funciona perfecto, estoy muy satisfecho con la compra."
"iPhone 11 Pro ","Tiene una bocina reventada :("
"iPhone 11 Pro ","El teléfono dice que la capacidad máxima es de 100% así que creo que está bien en ese aspecto pero vino de la cámara frontal súper rayado y de la parte de atrás justo en la manzana esta como despintado y muy polvoriento en el micrófono frontal, no me convence por eso."
"iPhone 11 Pro ","This phone is amazing and super easy to set up. Was worried buying used with some of the reviews but it was 100% worth it! Came with a scratch on the metal but it’s so tiny and you can’t see it when you put the phone in a case."
"iPhone 11 Pro ","Todo llego bien y la batería al 100, pero al mes y medio de uso me está fallando no se si la batería o el centro de carga, solito deja de cargar tengo que conectar y desconectar para que agarre"
"iPhone 11 Pro ","El equipo está en buen estado, solo no me convenció la vida de la batería que venía al 87% y una de la bocinas se escucha distorsionada. Solo por eso le doy 3 estrellas."
"iPhone 11 Pro ","Una buena compra para el precio, está claro que es un producto reacondicionado. Hasta el momento ha resultado muy bien y está en buenas condiciones."
"iPhone 11 Pro ","Excelente producto, el unico problema es que me llego rayado de la pantalla, lo demas bien"
"iPhone 11 Pro ","Acabo de recibir el equipo y la verdad me gusto pero me desilusiona que no cumplan con lo que describen, me llegó con 78% de batería y sin llave para sacar el sim, veremos qué tal funciona, ya estaré modificando este comentario en el futuro.Ojo: si compras este producto o cualquier otro equipo restaurado, revísalo bien y que cumplan al 100% con lo que describen."
"iPhone 11 Pro ","Llego bien solamente tiene manchas en la parte de atrás pero supongo que es por el uso de estética le doy un 8,5"
"iPhone 11 Pro ","Para haberlo comprado en $9,999 mxn creí que vendría con algo notorio, pero llegó súper bien, llevo 1 mes y no ha fallado de nada, tuve miedo al principio por ser Rea condicionado pero valió totalmente la pena!! Llegó con 83% de batería pero rinde muchísimo, muy bien!"
"iPhone 11 Pro ","The speaker on the screen came super dirty, yuck! Not even sure there’s a way to clean it? Battery life was 84%."
"iPhone 11 Pro ","Beyond expectations! No signs of prior usage, battery health was at 100% (which was better than what I had started with on my previous iPhone from Apple). Packaging was great, came with a glass screen protector outfitted on the device. Runs smoothly, supports all my needs, basically everything I was looking for. My friends & family had doubts when they heard I was purchasing for a reseller, but the phone I received might as well be brand new. I specifically purchased from Amazon so I could get the 11 Pro which is no longer sold by Apple at this time but I’m thinking I will be a repeat customer when it comes time for a new phone."
"iPhone 11 Pro ","Hasta el momento muy bien lo recomiendo me llegó estéticamente impecable y 92 de batería"
"iPhone 11 Pro ","Es una excelente opción el teléfono está certificado por Amazon y Apple, traía el 100% de batería y sin ningún detalle estético o en el funcionamiento del telefono"
"iPhone 11 Pro ","El producto en cuestión de estética llegó muy bien, nada de rayones ni golpes; sin embargo no cumple con la condición de batería. Traía una hoja de cumplimiento arriba de 90, pero el teléfono llegó con el 88% así que es lo único con lo que no cumplió."
"iPhone 11 Pro ","La verdad tenía miedo de comprar este tipo de artículos reacondicionados y pues como vi en muchos videos, esto es al azar. Puede llegar algo bueno o algo no tan bueno pero la garantía lo respalda.El mío afortunadamente llegó intacto a excepción de la pantalla un tanto rayada pero nada graveLa condición de batería al 98% y me ha funcionado perfectamente en estas semanas."
"iPhone 11 Pro ","Me gustó el precio para ser de 256gb.La salud de la batería estaba en 90%Venía con una Mica de cristal incluida, no me gusta mucho tener el móvil con Mica de cristal y se la quité, me di cuenta de que la pantalla tenía demasiados rayones, muchos pequeños que solo se ven con luz y otros muy marcados.Eso no me gustó mucho y lo devolví"
"iPhone 11 Pro ","The phone work very well, accept the battery life was very low 86%"
"iPhone 11 Pro ","Llevo ya una semana con el teléfono, es el primero de la marca que utilizo, no le pude encontrar ni un solo detalle más que la batería que venía al 91% (lo cual se me hace muy bueno por el precio que pagas) el teléfono está prácticamente nuevo y por la gran rebaja de precio que recibe me atrevo a decir que casi vale más la pena comprarlo remésese"
"iPhone 11 Pro ","A decir verdad el iPhone llegó en un excelente estado, venía súper cuidado y solo con algunos y muy ligeros rayones, la batería me sorprendió mucho ya que viene con 87%, todo funciona increíble bocinas, sensores etc etc, el cargador es uno genérico eso si pero en mi caso me llegó en un excelente estado !!!"
"iPhone 11 Pro ","Pues solo el precio que se me dijo que valía 11 y fracción y al final fuero arriba de 13 y aún así decidí comprarlo mal sabor de boca pero estuvo bien"
"iPhone 11 Pro ","La caja en donde viene no es la mejor, él teléfono viene con algunos rayones cómo se especifica pero funciona bien, aceptable."
