"Model","Reviews"
"iPhone 12 mini","When the phone got to me and I opened the package, I was happy to see that it didn't have any scratches or scuffs on it - it was like new. The only downside is that the shipping took a while and USPS doesn't offer the best tracking information. All in all, a great transaction."
"iPhone 12 mini","98% Battery Health and no scratches quite worth the $400 price tag"
"iPhone 12 mini","Phone came in flawless, 100% battery capacity, and unlocked on the Total Freedom Wireless network. This same network uses other networks that run off of Verizon towers and I’m sure it would work with T-Mobile and AT&T as well. Phone also still has some Apple Care time left on it which is a huge plus! Would buy this phone again if I needed one!"
"iPhone 12 mini","It is the high quality phone that I expected. Performing great!"
"iPhone 12 mini","I mean it's a good at a good price. thank you"
"iPhone 12 mini","at the beginning was a little scared because I've bought an iphone 5c renewed few years ago and it came with several dents but this one came in excellent condition really like new and battery 100% health, I'm really happy with this purchase"
"iPhone 12 mini","Can’t take photos bc I’m using it, however, I was reading reviews and it scared me to buy it. I trusted my gut and now I love it. It even comes with a SIM card piece so you can open the slot and USB lightning cord.No scratches, nothing!"
"iPhone 12 mini","Batter life is limited vs Samsung. I bought it for the small size. FaceTime works well connecting with my patients. Expensive even though I bought refurbished."
"iPhone 12 mini","I'm very happy with this purchase. The phone is great, the battery health is 100%, face recognition works perfectly, no scratches. It's in perfect shape and condition. I would highly recommend it.At first, I was a bit hesitant because it was my first time buying a refurbished item, but it surpassed my expectations. Highly recommended!"
"iPhone 12 mini","Perfect phone, no issues at all! I am on Straighttalk and just transferred my SD card. So happy with this phone and the money saved buying refurbished. Will definitely be buying this way in the future"
"iPhone 12 mini","Good value and works as it should!"
"iPhone 12 mini","Phone works fine. But if you buy the unlocked phone, it is NOT compatible with Verizon or straight talk. Don’t buy the unlocked version because it’s not really universally compatible. This is verified after speaking with Apple and Verizon while trying to switch carriers."
"iPhone 12 mini","I spent hours at my carrier trying to get this phone to work. As soon as I got it I brought it straight over ..having a business to run it was crucial. The thing could read a SIM card at all! Cartier told me it must have damaged antennasNever agsin!!!"
"iPhone 12 mini","Almost mint condition. No visible scratches on screen or back. Maybe minor wear on edges but nothing extreme. Would recommend."
"iPhone 12 mini","This phone I have had for 14 days and it is trash the screen is not very real and today the screen has done the photo below no history of dropping the phone or sitting on it we were sitting in the car listening to music and this is what happened"
"iPhone 12 mini","nothing wrong works great, battery 100%"
"iPhone 12 mini","Arrived very late, maybe FedEx screwed up. Phone quality is good"
"iPhone 12 mini","My daughter is very happy with this iPhone! I came well packed and looks brand new!Would highly recommend this seller!Thank you"
"iPhone 12 mini","Love my phone"
"iPhone 12 mini","I needed to replace our outdated 6S+ phones. I picked the 12 Mini for price and size. We are very happy."
"iPhone 12 mini","Impecables"
"iPhone 12 mini","Phones came in pristine condition! Like brand new! Very, very pleased!"
"iPhone 12 mini","It’s so mini I forget it’s in my pocket . Had to get the otter box for the phone so I won’t drop it"
"iPhone 12 mini","Iphone12 mini arrived in condition as described. Locked for Verizon. So far...so good."
"iPhone 12 mini","I like that this phone has a lot of battery and also it charges so fast."
"iPhone 12 mini","Phone came quicker than delivery expected and was in good condition! Works great and much faster than XR"
"iPhone 12 mini","I like it very much although there is still something unsatisfied."
"iPhone 12 mini","Phone works great and excellent customer service! Thank you!"
"iPhone 12 mini","It's newer and fresher is all I gotta say !"
"iPhone 12 mini","No le funciona el speaker"
"iPhone 12 mini","The phone was working good, suddenly got battery drained, turns off, asks to restore and when connected to the computer you get and error.Got a message that battery it’s not genuine so I’m not sure if that’s the defective part.Returning the phone for refund."
"iPhone 12 mini","La verdad muy buena inversión, el teléfono tenía algunos arañazos pero nada importante mente grave, a simple vista son invisibles.El teléfono me encanto!"
"iPhone 12 mini","Everything was great. No cracks one small scratch that’s hardly noticeable. The only issue is the sim tray was missing?"
"iPhone 12 mini","Size and useability. Great iPhone features."
"iPhone 12 mini","The perfect, no nonsense phone!"
"iPhone 12 mini","If you're worried this is not a real product or scam, it is not. It came in a plain white box with a random Motorola charging brick and no earbuds. However it had no scratches and was in perfect working conditions. This is a refurbished phone and is presented as such."
"iPhone 12 mini","Pretty significant scratch left on screen. Do not purchase expected unscathed screen. Battery capacity was at 100% which is a bonus."
"iPhone 12 mini","This phone is TRASH :( My 13 year old paid $450.00 that he saved up HIMSELF. It doesn't charge fully and says its overheating at normal temperatures. He literally has to put it in the fridge before he tries to charge it. And of course I would have to wrestle it from him in order to send it back because it's not broken like his old phone."
"iPhone 12 mini","The media could not be loaded."
"iPhone 12 mini","Within a week or so of using my phone, it began malfunctioning. It would be unresponsive, freeze, and even called 911 and my emergency contacts without prompting. When this happens I can’t even turn it off. All this has happened in the condition it arrived to me, as I haven’t dropped or wet it at all since opening it. Buyer beware. I have bought many refurbished electronics on Amazon with great results but not from this seller. It is eligible for return and I haven’t attempted to return it because I threw away the packaging and accessories so I cannot speak to their return service."
"iPhone 12 mini","the phone its 100% perfect"
"iPhone 12 mini","This phone was nothing less than amazing! My husband loves it! No visible cosmetic issues and it works like a charm, you can't tell it from new! Love the back tap screenshot/ gestures! Not to mention it arrived so fast! I was amazed and I have prime, but like it was here so quick!"
"iPhone 12 mini","This refurb iPhone 12 Mini is perfect. Looks brand new, works great.The only zonk I’d give it is battery life is down very slightly to 90%.Very pleased overall."
"iPhone 12 mini","I had my white one going on 6 months with not a single issue and came with no damages also I have a straight talk sim card so it takes almost cell carrier"
"iPhone 12 mini","This cell phone does not turn off at times. And I am scared to return it because my information and credit cards are stored in it. So I am unable to delete anything. Help"
"iPhone 12 mini","The phone was clean was lil skeptical but damn I like it a lot . When they mini it’s really small lol smaller then the iPhone 6 s or similar size but overall great buy an I would recommend. Fully unlock added my SIM card an that was it."
"iPhone 12 mini","Looks brand new and I’ve had no problems with it."
"iPhone 12 mini","Phone was in very good physical shape. After a couple of days it lost activation with Verizon. Local rep tried other SIM card to no avail. Glad it came with good warranty.I wound up buying a new 12 mini."
"iPhone 12 mini","The best quality phone upgrade"
"iPhone 12 mini","Costed nearly $200 less than a brand new iPhone. Had a few small scratches on the bottom of the screen but disappeared as soon as I put on a screen protector. Besides that looks like new. Battery health was also at 100%"
"iPhone 12 mini","Nice screen for mobile gaming"
"iPhone 12 mini","Love it"
"iPhone 12 mini","This phone was delivered as promised in a timely manner and came in perfect shape physically. No visible scratches and worked beautifully for about a month. Then, the phone just randomly shut off and wouldn't charge. Nothing would show on the screen either when a charger was plugged in. Just nothing!I took it to a local independent repair shop and was informed that there were TWO shorts on the motherboard of the device. One on a capacitor for the charging portion and one for the touch screen. The repair technician said he's NEVER seen two shorts on a device like this before. This device was in great shape on the outside, but obviously had some issues on the inside. I'm not gonna say ""don't buy from this seller"" , but I will say , be aware that you are buying a refurbished phone and you never know what's going on the inside.Otherwise, this was a learning experience (again) for me and I'd like to share it with others!Thank you!"
"iPhone 12 mini","Apple does it again with the IPhone 12 miniCute little phone with lots of powerGreat camera, tooI don’t foresee myself upgrading anytime soon after this."
"iPhone 12 mini","Do not like this phone at all, it's difficult to turn it on and use all of its functions.It's too small and more sophisticated and complicated that I need.I purchased a newer Iphone and it is easier to use."
"iPhone 12 mini","Very badly miss labeled. It was listed as renewed through Amazon so you think you’re getting an excellent quality product. However the phone of course is great I couldn’t have asked for a better phone, But again it was listed as renewed so you would think you’ve got a great quality condition phone when I received it there was a deep scratch for the bottom of the display in numerous deep gouges in the top left corner of the display along with several tiny dents in the side bezel. I had to pay an extra $150 on top of this price to get the display replaced. So I only gave it 2 stars because the seller doesn’t know how to properly list what they have."
"iPhone 12 mini","The charging port doesn't charge phone reliably. One needs to wiggle the charging wires. If you are lucky, you may be able to start charging."
"iPhone 12 mini","To be honest I got this iPhone 12 mini by accident; I meant to get the standard iPhone 12 - but I decided to keep it as it's serving me well"
"iPhone 12 mini","I was excited about my purchase since I'd be receiving a phone in good condition for a great price. I open my package and notice the screen is already cracked! Is this part of the ""renewed"" condition? Sending back immediately"
"iPhone 12 mini","I am very happy with this purchase. I am actually about to order another one. Happy and satisfied with my purchase 😍"
"iPhone 12 mini","A phone for one handed use at last. Battery lasts all day. Light. Fits in any pocket. Super fast. Coming from an iPhone 7, this is a dream. Was a renewed phone but looked and operated brand new."
"iPhone 12 mini","I bought this phone as an unlocked, refurbished phone. The phone settings said no sim restrictions, however it would not work with any sim card i put in it. I thought it was a problem with my service so I changed phone plans, and It still did not work. I ended up having to switch phone plans and getting an entirely new phone."
"iPhone 12 mini","The product was in good shape, but did NOT accept my Cricket SIM card. The phone is supposed to be unlocked."
"iPhone 12 mini","I will say I had no scratches nowhere on this phone not on the screen the camera not even the phone had no scratches perfect condition. Thanks a lot love the phone"
"iPhone 12 mini","Love it so far and great price for this phone, what a difference in operation from using my iPhone 8 that I had previously!"
"iPhone 12 mini","I receive the product in an unknown box that look nothing like an iPhone and when i put the phone in charge it overheated and when on video the phone gets hot."
"iPhone 12 mini","The phone arrived properly wrapped and looks brand new and battery health at 100%. 10/10"
"iPhone 12 mini","I moved from Android to iPhone mainly because I can't find an Android phone this small or smaller. After using it I switched back. I took 1 star off because I realized I hate iPhones and 1 star off because the screen came with some pretty noticeable scratches on it."
"iPhone 12 mini","The battery health for this item was not satisfactory. When it arrived, the battery health was as low as %86."
"iPhone 12 mini","This phone arrived in like new condition. No scratches and battery health at 100%."
"iPhone 12 mini","Like the title said... I purchased one in ""Excellent"" condition, but it came with sticky residue, clearly from where an old case had been, and there is a small crack on the top of the camera. The volume up button is sticky, this is not acceptable unless it had been marked down to at last ""Poor Condition"". There was also an app pre-installed about checking the features before selling. This all felt sloppy."
"iPhone 12 mini","Obviously not every phone will be in 100% perfect condition, but this one is fin perfect condition with 100% battery capacity."
"iPhone 12 mini","The Cellphone arrived in perfect condition, all functional, without scratches."
"iPhone 12 mini","Red spot on screen every time I’m in selfie mode"
"iPhone 12 mini","Obvious that the screen was replaced bubbles and bad touch recognition should of sprung for the new one. You get what you pay for."
"iPhone 12 mini","Slow to respond if it did respond; being the mini the keyboard is smaller"
"iPhone 12 mini","I was looking forward but it arrived with zero charge, took hours and hours to charge, and battery depleted without even using the phone."
"iPhone 12 mini","iphone comes with scratches on the back which I do think it not quite fits into ""looks like new"" in the description. Decluttr (the third party seller) has its own store and the price here is even a little bit higher than the ""pristine"" level in decluttr's store."
"iPhone 12 mini","Unfortunately had a time sensitive purchase that I can’t return in a timely way anymore. The screen is badly scratched up. The housing has chips, but a good case will cover that.The screen in the other hand is driving me crazy. How could they call that “like new”. They’re ripping off people and lying."
"iPhone 12 mini","Por favor exijo una explicación. El Telefono venia con el boton de encendido completamente pegado o al hacer llamadas se escuchaba muy bajo (hice todo lo que encontré en foros y sitios especializados para tratar de subir el volumen de mi parlante y nada). Finalmente lo llevé a una tienda Apple y me dicen que al ser ""reacondicionado"" al parecer cuando instalaron la pantalla quedó pegamente en el boton de encendido y en la regilla del parlante para escuchar. El arreglo vale más que el teléfono. POR FAVOR EXIJO UNA EXPLICACIÓN PORQUE VENDER UN TELEFONO ASÍ ES UNA ESTAFA DERECHAMENTE!. Quedo atento"
"iPhone 12 mini","I bought this phone for my son and we did have some problems with it cyz it wasn't unlocked but were able to talk to them n get it fixed n HE LOVES IT N SO DOES EVERYBODY ELSE"
"iPhone 12 mini","The phone looked good worked pretty good it's pretty good but had liquid in display when phone was off"
"iPhone 12 mini","The media could not be loaded.
 Phone was completely unusable. I bought a screen protector and everything. It was slow and restarted almost each time I opened an app. As it kept restarting, the home page began to look more and more “erased” and my apps would just not come back. I don’t know what the heck was wrong with it, going to return it asap.

Edit: so I took it to AT&T and the phone was BLACKLISTED, so basically this shop SOLD ME A STOLEN PHONE. My whole AT&T account was on lock down, and the phone even corrupted my sim card. I didn’t know that can happen but if I put the sim in a new phone it would mess it up too."
"iPhone 12 mini"," Phone was completely unusable. I bought a screen protector and everything. It was slow and restarted almost each time I opened an app. As it kept restarting, the home page began to look more and more “erased” and my apps would just not come back. I don’t know what the heck was wrong with it, going to return it asap.

Edit: so I took it to AT&T and the phone was BLACKLISTED, so basically this shop SOLD ME A STOLEN PHONE. My whole AT&T account was on lock down, and the phone even corrupted my sim card. I didn’t know that can happen but if I put the sim in a new phone it would mess it up too."
"iPhone 12 mini","So, there is no longer a home button, and to take a screen shot requires you to set your phone so that a ""double tap"" takes a pic for you. Sometimes it works, sometimes it doesn't. And sometimes it works when you don't want it to. As you'd guess, this results in many erroneous pics being snapped. Also, when scrolling on the bottom part of the screen, I end up with all kinds of strange things happening. That said, the battery life is great, but the new controls are terrible, making the iPhone even less worth the price. Once this one is done, I'll be moving over to Samsung."
"iPhone 12 mini","This iPhone came within a day, works fine, was flawless in appearance and fully unlocked as advertised. All I had to do was add a SIM."
"iPhone 12 mini","Phone looked like it was never touched"
"iPhone 12 mini","My item is very nice. Good as new. 100% bat and no scratches. Thankyou seller"
"iPhone 12 mini","Heck yes I came a few days early and I’ve been using it since the minute I got it"
"iPhone 12 mini","Glad I got my iPhone but it took a while before I got it totally working with a new SIM card from AT&T."
"iPhone 12 mini","Stopped working days after warrantee ended-- denied any coverage or replacement."
"iPhone 12 mini","The metal is super scratched on all sides of the phone. I would hardly call this “excellent” condition. The battery health was also at 83% on arrival. I’ll be sending back for a refund."
"iPhone 12 mini","It gets inedibly hot while charging, then the screen will dim to where you can barely even see it I guess to try to reduce overheating

the battery life is also pretty bad"
"iPhone 12 mini","other then that good purchase for price"
"iPhone 12 mini","Everything was going okay enough until I accidentally splashed water on it. The way this company “refurbishes” phones ruins the ingress protection so it is WAY more sensitive to water damage then it should be. NOT WORTH 400 dollars. Buy new or from a friend cause this company does nothing to ensure quality AND THEY RUIN THE WATER PROTECTION. A new phone has ip68 meaning it is water proof up to 1.5 meters underwater for 30 minutes. A light dip took this phone out. ABSOLUTE GARBAGE."
"iPhone 12 mini","Very Bad touch screen not working properly even not start."
"iPhone 12 mini","Product was perfect cosmetically, haven’t had any problems."
"iPhone 12 mini","i like i phone its great"
"iPhone 12 mini","Todo excelente me encanta 😻"
"iPhone 12 mini","The phone would randomly restart and the touch screen stopped working. This is our 4th or 5th phone that we have purchased refurbished and the first three have worked out but the last two have not. We had to go out and just purchase a brand new iphone at our local phone company store."
"iPhone 12 mini","Good Phone"
"iPhone 12 mini","Good quality picture. Good prices. Smaller size than iPhone 6s but the screen size is bigger."
"iPhone 12 mini","Great overall product"
"iPhone 12 mini","Almost all videos that I film on this phone come out distorted and muffled. I regret buying this. My wife’s iPhone 8 is better"
"iPhone 12 mini","No scratches, 100% battery life, came with charger and block"
"iPhone 12 mini","I had no issues I highly recommend this dude as a safe seller"
"iPhone 12 mini","I received an Unusable phone that did not comply with Amazon's renewed guarantee.... The battery service life on the iphone 12 mini that i purchased was below 72%, despite them being guaranteed to be more than 80% on the listing page when purchasing a phone. The phone dies from 100% to zero over the course of 4-5 hours when left completely alone. It appears to not have been ""renewed"" at all.

I have bought amazon renewed phones for the past 5 years, and have never had anything even remotely disappointing until now.... This phone was scratched and still dirty when I pulled it from its box."
"iPhone 12 mini","Highly recommend. Saved hundreds for a like-new phone. Popped in my SIM card and worked seamlessly."
"iPhone 12 mini","Totally value for the money. Arrived early. Battery life rocks and I love the fave recognition feature. Love this one"
"iPhone 12 mini","Got a blue one, couldn’t find any scratches or imperfections on the phone. Highly recommend. Great price for unlocked"
"iPhone 12 mini","I don't use smartphones extensively, so, battery life 2 days, form factor perfect, very nice camera.
The best iPhone ever."
"iPhone 12 mini","Battery life seems to not as strong as new but its ok"
"iPhone 12 mini","I like that my battery last longer. It’s great for value cost of the phone. I like the face recognition it’s cool."
"iPhone 12 mini","todo bien"
"iPhone 12 mini","Everything was okay and I didn’t have to wait for a long time"
"iPhone 12 mini","I'm disapointed: Battery health / Maximum capacity at only 90 percent. I expected it to be 100 percent. Also the screen has 2 scratches on the screen; maybe from someones diamond ring?? Should I return this iPhone?"
"iPhone 12 mini","This phone came just as described, shipped quickly, and works great with my mobile service."
"iPhone 12 mini","The product looked fine, just some scratches but something is wrong with the sim card reader, it wouldnt let me use my data, or make phone calls."
"iPhone 12 mini","I was skeptical of this because the lack of reviews but I was proven wrong! The phone came fast, in good packaging and works and looks perfect!"
"iPhone 12 mini","Phone is locked."
"iPhone 12 mini","Very good"
"iPhone 12 mini","Only had one very small blemish. Overall I’m very happy! Came with 100% battery life and in fantastic condition"
"iPhone 12 mini","80% of battery condition"
"iPhone 12 mini","AllI is fine!! Like a new one"
"iPhone 12 mini","The picture doesn’t say many it was too small for her"
"iPhone 12 mini","Excellent value for what looks line a brand new phone. Came early and very happy about this purchase! Recommend!"
"iPhone 12 mini","We sent in an unlocked phone and it was as described but they stated they rejected it due to ""Carrier information on the device received does not match device selected when creating the trade-in order"". We never selected a carrier which was an option since it was unlocked. Trade in is a total scam to get you to purchase their product."
"iPhone 12 mini","I purchased this renew iphone for my younger sister. However, the iphone I received is really dirty (see photo). I have no idea why this iphone can even more dirty than my 6 year old back-up phone. I understand it is pre-owned iphone so it might have scratch and dent. However, a dirty iphone?"
"iPhone 12 mini","Extremely happy with what i got would purchase again in the future"
"iPhone 12 mini","the product was as advertised with little to no visble previous use. I would purchase again!"
"iPhone 12 mini","Cumple todas mis necesidades y me ha funcionado perfectamente."
"iPhone 12 mini","Great phone, came in better condition then I expected, looks brand new I was highly impressed! Love it!"
"iPhone 12 mini","Despite paying for the ""Excellent"" option I received what appears to have been marked as a ""Good"" and ""Fully Functional"". However, product had visible damage and the phone speaker was not functional. I was scammed. Just go to the store."
"iPhone 12 mini","Everything is good ❤️"
"iPhone 12 mini","You wouldn’t say it’s used. It is like brand new. Great deal."
"iPhone 12 mini","In perfect condition, arrived fast!"
"iPhone 12 mini","Good little phone just wasn't for me"
"iPhone 12 mini","It’s look like new..worth it ..perfect"
"iPhone 12 mini","I really enjoy my new iPhone. It’s absolutely perfect."
"iPhone 12 mini","i know it’s partially my fault that i didn’t read the sizing but it’s pretty small. and it would not recognize my face or anything. i returned it and it was basically a waste of money."
"iPhone 12 mini","The touch screen strays almost every time 😅"
"iPhone 12 mini","No está des blokiado es pura mentira q venden los teléfonos desbloqueados no en gañen la junte porfavor"
"iPhone 12 mini","Won’t stay connected to cellular network. If I turn off the phone and turn back on, it won’t register with my provider for 5 hours."
"iPhone 12 mini","Perfect shape, 100% battery life, arrived two days before, minor scratches."
"iPhone 12 mini","Great for the money, I hate payments!"
"iPhone 12 mini","Al dia siguiente que lo recibí dejó de funcionar el microfono, y la pantalla vino rayada.
Me salvó Apple ya que le quedaba algo más de un mes de garantía y me cambiaron gran parte del equipo."
"iPhone 12 mini","This iPhone 12 Mini was advertised as refurbished and fully functional, but it would not recognize my Verizon SIM card. I spent 3 hours between the Apple and Verizon store trouble-shooting, and eventually Apple decided it needed a full back unit replacement. Not sure when/if I will have a functioning phone anytime soon."
"iPhone 12 mini","I received the phone after one week it wouldn’t connect to Wi-Fi!! Took it in to my carrier, they tried, and wouldn’t it connect. I talked with Apple, bottom line, it would cost $493 to have Apple fix it. I sent it back."
"iPhone 12 mini","Phone started to have issues about 2 weeks after purchasing. Would restart or screen would freeze. Took it to the Apple Genius Bar where the scanned the phone Id code. Came up that the phone had been to the apple store twice before with other owners. Employe stated that it has critical internal problems and it should be returned. I bet they will get the phone back and try to resell it as it has no scratches or damage.. Looks like it just came out of the box. Very deceptive."
"iPhone 12 mini","Battery good no problems here"
"iPhone 12 mini","The media could not be loaded."
"iPhone 12 mini","Mad that I paid more for 128GB and it has way less"
"iPhone 12 mini","Great phone and in great condition."
"iPhone 12 mini","Just like new and cheaper"
"iPhone 12 mini","Just like new"
"iPhone 12 mini","Todo bien"
"iPhone 12 mini","The battery only last a few hours when I didn’t use it the battery run out so fast"
"iPhone 12 mini","bueno como nuevo"
"iPhone 12 mini","No scratches and phone is new!"
"iPhone 12 mini","I should have not gotten this refurbished I phone 12 mini . It doesn’t ring while getting a call most of of the time , half of the time the people on the other end say it’s real statically to hear me . I could go on and on with all that sucks with this phone . I am not happy at all with it . My old I phone 7 was much better"
"iPhone 12 mini","Muy bien asta a hora"
"iPhone 12 mini","Nothing to add"
"iPhone 12 mini","It overheats after 10 minutes use. I use it for business and social media"
"iPhone 12 mini","Beautiful, doubt it was ever used"
"iPhone 12 mini","Brand new"
"iPhone 12 mini","Was perfect"
"iPhone 12 mini","Works good but from time to time it freezes the screen. I have to press the power button and unlock the phone, to make it work again."
"iPhone 12 mini","The media could not be loaded.
 The phone was in perfect cosmetic condition! The rear camera was damaged. When trying to use zoom feature, the phone vibrate and screen would show a distortioned output. IMEI number was blocked from visable wireless. They made me pay to return defective phone...
I would not do business with again!"
"iPhone 12 mini"," The phone was in perfect cosmetic condition! The rear camera was damaged. When trying to use zoom feature, the phone vibrate and screen would show a distortioned output. IMEI number was blocked from visable wireless. They made me pay to return defective phone...
I would not do business with again!"
"iPhone 12 mini","Really enjoying my iPhone 12 mini blue"
"iPhone 12 mini","Everything work fine for the first week and the phone looks new but suddenly it shut off. Now it's in a reboot loop and cannot be reset without taking it to apple. I think somethings wrong with the battery they use. I wouldn't recommend buying this."
"iPhone 12 mini","Returned the phone because it was so small and my eyes are so old! It was easily returned and money refunded quickly."
"iPhone 12 mini","I only got the charger and not the phone, this might of bee a mistake but really wasted my time here. When returning you have to pay a shipping fee"
"iPhone 12 mini","I paid extra to get an iPhone 12 instead of another iPhone 8…only to realize after getting it that it doesn’t do anything (at least not anything that really matters) that my old phone didn’t already do. I mean, if face recognition is really that important to you, then go for it. But I wish I could get my money back and the iPhone 8."
"iPhone 12 mini","The charger they gave me did not work. When I did buy my own charger the battery for this iphone did not hold a charge well. I should have bought a new iphone."
"iPhone 12 mini","Wasted a lot of time trying to fix this device because I was not sure if it was something on my end. If your not willing to take the chance of something like this happening, I would not recommend this device."
"iPhone 12 mini","I was so excited about this iphone, but it didn't arrive with the USB cable."
"iPhone 12 mini","I did not like the battery condition. It does not last 30 minutes after full charged"
"iPhone 12 mini","Phone works great, unfortunately you can’t turn it off… at all, the sleep wake button is completely pushed in. The phone is unusable, absolutely ridiculous."
"iPhone 12 mini","Perfect"
"iPhone 12 mini","Nice phone"
"iPhone 12 mini","It doesn’t hold charge anymore just stays at 0% and it was well taken care of with a case and screen protector."
"iPhone 12 mini","beautiful device"
"iPhone 12 mini","Awesome phone!!!!!!!!"
"iPhone 12 mini","Está perfecto!💕"
"iPhone 12 mini","The phone worked for two months and then my service wouldn’t work anymore, I went to my service provider and they said that the phone was a stolen phone and no longer can be used with any service provider."
"iPhone 12 mini","Because this phone is from Japan. The camera shutter sound can’t be turned off. Otherwise the phone is good but it would’ve been nice to know before hand."
"iPhone 12 mini","This is bad reseller sending iphones that do not work."
"iPhone 12 mini","The phone was working good but first of all there were scratches on the back and also the battery percentage decreased from 94% to 92% between a few days."
"iPhone 12 mini","The screen had chipped edges."
"iPhone 12 mini","The Face Recognition Didn't Work and I returned the phone immediately. Would not buy ""refurbished"" or ""renewed"" again."
"iPhone 12 mini","The phone came damaged and without a SIM card tray then no SIM card would work with the phone regardless of the claim that it’s unlocked."
"iPhone 12 mini","External speaker does not work consistently and sometimes not at all. Microphone does not work majority of times during calls and video calls. Doesn’t matter of using speaker phone or traditional phone microphone. Haptics do not work either. Did update for iPhone 12 mini that was supposed to help speaker issues and it did not resolve the problem. Trouble shooted with Apple through their app and phone call and still did not have a resolution."
"iPhone 12 mini","Well, this was not “locked to” Verizon, the SIM was locked period. Verizon couldn’t reset the phone and now it’s basically a paper weight. WHAT A WASTE! Definitely returning this nonsense."
"iPhone 12 mini","The phone itself was in good condition. However, it was locked to Sprint, and there was an outstanding balance due to Sprint on the phone.

The only good thing I can say is that they did process a refund."
"iPhone 12 mini","1. Phone battery had issues, get hot easily
2. SIM card was initially unstable and then cannot be used. Verizon staff just told me it doesn't work even it is unlocked..."
"iPhone 12 mini","Opened up the package and it didn’t turn on. Even after charging for hours it didn’t even show low battery on the screen or anything. Just black"
"iPhone 12 mini","This refurbished phone only lasted 7 months. The phone does stay charged and it keeps freezing. Save your money and buy a new phone!!!"
"iPhone 12 mini","When the ICCID doesn’t appear in your Settings> General> About, it means the phone was previously hacked or jail broken. After spending hours trying to get a signal on the phone, I realized it was missing its SIM/ICCID value in the settings. I’m very disappointed that this up to snuff refurbished technology doesn’t go through actual software testing."
"iPhone 12 mini","Producto en muy buen estado"
"iPhone 12 mini","llega maltratados, varios rayones en todas partes, 86 por ciento de bateria, para 430 dolares que te venden el movil no vale la pena. perdí"
"iPhone 12 mini","Purchased 2 phones and they looked as good as new and was delivered quickly. However after 3 months and 2 days the back of the 2nd phone started to heat up to alarming levels often and would freeze when it does. Don’t know if this is a hardware or software issue.....yet, extremely frustrating and disappointing to say the least as the phone is basically unusable"
"iPhone 12 mini","The phone was a birthday gift for my wife. It was supposed to be unlocked, but it's not. We're trying to get it unlocked but may have to return it."
"iPhone 12 mini","I’m extremely disappointed with my iphone. Two days later without ny reason it just turned off, didn’t want to charge or turn on again. Now I have to pay more than 50 USD to get a fixed cuz I brought it to Bolivia, I would like to receive a refund immediately!,,!!!!"
"iPhone 12 mini","Phone was locked and would not hold a charge with provided cable or any other cable."
"iPhone 12 mini","This is quite disappointing, as one would think a refurbished phone would include a 100% battery health."
"iPhone 12 mini","Tried to get in touch with someone to explain the phone didn’t work never got anyone. Do not buy from this here"
"iPhone 12 mini","Not only the battery does not last , the speaker is SO LOW omg, the camera is not even half of what I expected...and the screen is most definitely NOT scratch resistant. So bummed out ... please don’t save a few bucks and end up with this garbage"
"iPhone 12 mini","It is over heating while on call in few minutes."
"iPhone 12 mini","phone had charging , battery problems and obvious signs of use did not look like new as I expected."
"iPhone 12 mini","A renewed item does not mean to be dirty and poorly cared for. The battery life is at 89% , the front speaker seems to be all muddy, thats still dirty no matter how i tried to clean It up"
"iPhone 12 mini","I was pretty disappointed when I received a phone full of scratches on the screen and on the back."
"iPhone 12 mini","The phone was activation locked. I had to get a refund."
"iPhone 12 mini","Called Verizon and brought to Verizon store. Both said phone not compatible. Buyer beware"
"iPhone 12 mini","The speakers are busted. Really bad product"
"iPhone 12 mini","Can’t believe seller tried to pass this off as like new.. I tried everything including clean re install after that it was worse! Feel bad for next person who buys a blue iPhone 12 mini from this seller."
"iPhone 12 mini","Mal producto debido a la poca bateria y mal sonido"
"iPhone 12 mini","To small .. ringer stopped working only had a couple months not worth the money"
"iPhone 12 mini","This was my first attempt to switch from Android to iPhone. The phone shut down 5 times before I even had it set up (it was fully charged). I knew I should have bought new. This mistake is definitely on me."
"iPhone 12 mini","I am returning it. I’m unable to get cell service for it because the ID is unable to be recognized by the service carrier. Maybe there was an issue with the first owner."
"iPhone 12 mini","It doesn't work"
"iPhone 12 mini","me salio dañado el iphone"
"iPhone 12 mini","its okay definitely regret buying it"
"iPhone 12 mini","I will never purchase a cell phone from a carrier again! Product shipped fast, good quality, and easy to set up. More than happy. Thank you"
"iPhone 12 mini","Venia muy golpeado, he comprado antes refurbished antes y venía en muy buenas condiciones, pero en esta ocasión es una completa decepción"
"iPhone 12 mini","I bought an iphone 12 mini last week and it did not came un any box, literally was packed in a small bag.
Secondly, screen colors were very warmth. Too yellow to be honest."
"iPhone 12 mini","Es desbloqueado pero no se puede configurar con cualquier compañía solo con T mobile que es la peor señal y el teléfono no tiene devolución prácticamente se pierde el dinero"
"iPhone 12 mini","Damage and wrong color I can’t return it bc I’ll be with out a phone for days"
"iPhone 12 mini","The phone is not working, it is defective 😡😡"
"iPhone 12 mini","Phone was not unlocked to activate"
"iPhone 12 mini","Phone gets hot randomly should have been ck'd out"
"iPhone 12 mini","Phone went out after 3 months, would not charge or stay on, waiting on response from seller."
